image_index,model_type,category,hpsv2_score,aesthetics_score,background_mse,clip_text_image,dinov2_similarity
115,Photoshop,Real-Real,0.38503497838974,5.284966468811035,0.00036894057595831907,0.3250710368156433,0.46136653423309326
115,TF-ICON,Real-Real,0.3909398019313812,6.141863822937012,0.0034548319602979104,0.3529278337955475,0.46136653423309326
116,Photoshop,Real-Real,0.3443658947944641,5.226482391357422,0.001975609469871839,0.2723103165626526,0.3322408199310303
116,TF-ICON,Real-Real,0.3656010627746582,5.972860813140869,0.01150927284681021,0.27377235889434814,0.3322408199310303
117,Photoshop,Real-Real,0.3082691431045532,4.4480133056640625,0.001538904020733865,0.253171443939209,0.347079873085022
117,TF-ICON,Real-Real,0.33372631669044495,4.692992210388184,0.00975220046572567,0.25930166244506836,0.347079873085022
118,Photoshop,Real-Real,0.35470426082611084,5.298652648925781,0.00034550642895017793,0.30849945545196533,0.7372415065765381
118,TF-ICON,Real-Real,0.3887013792991638,5.773462295532227,0.0035155792516878316,0.32013842463493347,0.7372415065765381
119,Photoshop,Real-Real,0.35868021845817566,5.059347152709961,0.00035936386369655207,0.3637830317020416,0.49182283878326416
119,TF-ICON,Real-Real,0.39839455485343933,5.424772262573242,0.003011692087734942,0.3363584876060486,0.49182283878326416
120,Photoshop,Real-Real,0.39276254177093506,5.430545806884766,0.0006453456329778182,0.28428947925567627,0.2504023313522339
120,TF-ICON,Real-Real,0.4078558683395386,6.117669105529785,0.008543066992742541,0.2885146141052246,0.2504023313522339
121,Photoshop,Real-Real,0.3111070394515991,4.950960159301758,0.0014696752028912745,0.24513207376003265,0.15044941008090973
121,TF-ICON,Real-Real,0.35185980796813965,5.208789825439453,0.009183716026036636,0.25248974561691284,0.15044941008090973
122,Photoshop,Real-Real,0.3357844352722168,4.6736955642700195,0.0016036716262918503,0.26550614833831787,0.4396752119064331
122,TF-ICON,Real-Real,0.3624851703643799,5.3362717628479,0.0094235464593401,0.27780455350875854,0.4396752119064331
123,Photoshop,Real-Real,0.26416054368019104,4.689123153686523,0.0014803954460579638,0.2552518844604492,0.13868124783039093
123,TF-ICON,Real-Real,0.32917970418930054,5.075351238250732,0.008447868171172235,0.2516016364097595,0.13868124783039093
124,Photoshop,Real-Real,0.33031514286994934,4.728704929351807,0.0015654573427966855,0.26972049474716187,0.36486953496932983
124,TF-ICON,Real-Real,0.339958518743515,5.224447250366211,0.009441247614460073,0.27506911754608154,0.36486953496932983
125,Photoshop,Real-Real,0.34178560972213745,5.117844581604004,0.00034432614752669274,0.29493477940559387,0.4488620162010193
125,TF-ICON,Real-Real,0.35185322165489197,5.724914073944092,0.002052419628290423,0.28545472025871277,0.4488620162010193
126,Photoshop,Real-Real,0.33793655037879944,5.576050758361816,0.0006600665365166412,0.27412545680999756,0.2691382169723511
126,TF-ICON,Real-Real,0.34163472056388855,6.003012657165527,0.005678824465953215,0.27848681807518005,0.2691382169723511
127,Photoshop,Real-Real,0.3205696642398834,4.8447699546813965,0.0007078439314451636,0.332753449678421,0.5534070730209351
127,TF-ICON,Real-Real,0.4265899062156677,5.159794807434082,0.013498773143705034,0.3132142424583435,0.5534070730209351
128,Photoshop,Real-Real,0.35236862301826477,5.563755989074707,0.0019602678162813107,0.2655547261238098,0.21421228349208832
128,TF-ICON,Real-Real,0.35203176736831665,5.98133659362793,0.012968596023218553,0.2645565867424011,0.21421228349208832
129,Photoshop,Real-Real,0.21517913043498993,5.1705827713012695,0.0008238401267640048,0.2585858106613159,0.29671525955200195
129,TF-ICON,Real-Real,0.28117620944976807,5.7207770347595215,0.0060861305589039,0.27220478653907776,0.29671525955200195
130,Photoshop,Real-Real,0.2652013599872589,5.570428371429443,0.0006861221036902159,0.2306441068649292,0.13336844742298126
130,TF-ICON,Real-Real,0.3248462975025177,6.40571928024292,0.00551932049293021,0.24655233323574066,0.13336844742298126
131,Photoshop,Real-Real,0.33762264251708984,5.595009803771973,0.001902468641722483,0.27784621715545654,0.26132071018218994
131,TF-ICON,Real-Real,0.3660438656806946,5.944060325622559,0.00976819911394469,0.2855912744998932,0.26132071018218994
132,Photoshop,Real-Real,0.2562033534049988,4.775363922119141,0.0011306550149530856,0.23617403209209442,0.4666581451892853
132,TF-ICON,Real-Real,0.3242700695991516,5.638873100280762,0.007006600141915848,0.22409310936927795,0.4666581451892853
133,Photoshop,Real-Real,0.2908459007740021,5.033073425292969,0.0006821684764941589,0.23410992324352264,0.6875360012054443
133,TF-ICON,Real-Real,0.3526199460029602,5.928926467895508,0.005128623285389698,0.252851277589798,0.6875360012054443
134,Photoshop,Real-Real,0.2975917458534241,4.97210168838501,0.0015204716973034943,0.2187134474515915,0.21292221546173096
134,TF-ICON,Real-Real,0.29781439900398254,5.164766311645508,0.008996906889489585,0.22539478540420532,0.21292221546173096
135,Photoshop,Real-Real,0.3717762231826782,5.124382019042969,2.974162078362301e-05,0.296592652797699,0.4811992049217224
135,TF-ICON,Real-Real,0.3772335350513458,5.824669361114502,0.032123857471999945,0.2794162333011627,0.4811992049217224
136,Photoshop,Real-Real,0.35365208983421326,5.890468120574951,0.0006667278714695894,0.2731648087501526,0.19764989614486694
136,TF-ICON,Real-Real,0.37219494581222534,6.285913467407227,0.00836698615337543,0.28688278794288635,0.19764989614486694
137,Photoshop,Real-Real,0.3218044936656952,4.664683818817139,0.001374255589646275,0.26826778054237366,0.22384372353553772
137,TF-ICON,Real-Real,0.36526545882225037,4.940976142883301,0.01196027074539276,0.2739255428314209,0.22384372353553772
138,Photoshop,Real-Real,0.329790860414505,4.819262981414795,0.001527857830421268,0.2542913556098938,0.23941271007061005
138,TF-ICON,Real-Real,0.3582965135574341,5.276215076446533,0.008641578868418473,0.2676233947277069,0.23941271007061005
139,Photoshop,Real-Real,0.17373168468475342,5.218143463134766,0.0007207749521128199,0.2223115861415863,0.34697818756103516
139,TF-ICON,Real-Real,0.43910256028175354,5.572323799133301,0.015403965076620944,0.36651110649108887,0.34697818756103516
140,Photoshop,Real-Real,0.2715834081172943,5.494412899017334,0.0006915935859180047,0.20969144999980927,0.16482093930244446
140,TF-ICON,Real-Real,0.27268922328948975,6.096621513366699,0.005745596577052623,0.21845890581607819,0.16482093930244446
141,Photoshop,Real-Real,0.34902679920196533,5.20474910736084,0.001827909223129723,0.27548813819885254,0.28247302770614624
141,TF-ICON,Real-Real,0.369178831577301,5.600342750549316,0.010661548553400542,0.2882893681526184,0.28247302770614624
142,Photoshop,Real-Real,0.3228326439857483,4.658994674682617,0.0006868201973244558,0.24523316323757172,0.702433168888092
142,TF-ICON,Real-Real,0.3663066029548645,5.701074600219727,0.008745862647795803,0.26435527205467224,0.702433168888092
143,Photoshop,Real-Real,0.3039827346801758,4.709290981292725,0.001564378434643238,0.2712397873401642,0.41779375076293945
143,TF-ICON,Real-Real,0.28284892439842224,4.994487762451172,0.009249252651151582,0.2562873363494873,0.41779375076293945
144,Photoshop,Real-Real,0.35376617312431335,4.84182071685791,0.0003745507780172106,0.37901511788368225,0.4691154956817627
144,TF-ICON,Real-Real,0.3444821834564209,5.674110412597656,0.0021361575798616436,0.3379882574081421,0.4691154956817627
145,Photoshop,Real-Real,0.34536999464035034,4.967348575592041,0.0015586246937228053,0.2446167916059494,0.3405841290950775
145,TF-ICON,Real-Real,0.36697328090667725,5.331060409545898,0.009827192813781822,0.2608368396759033,0.3405841290950775
146,Photoshop,Real-Real,0.35333067178726196,4.968430519104004,0.001597930722825457,0.3063499927520752,0.3701366186141968
146,TF-ICON,Real-Real,0.36656415462493896,5.5448737144470215,0.010513257336973997,0.30703219771385193,0.3701366186141968
147,Photoshop,Real-Real,0.2613386809825897,5.040077209472656,0.0009092879782113276,0.1661449670791626,0.3169883191585541
147,TF-ICON,Real-Real,0.2883777320384979,5.607626914978027,0.0061090163379548265,0.22122822701931,0.3169883191585541
148,Photoshop,Real-Real,0.32509633898735046,5.250185966491699,0.0005859165514977625,0.24467948079109192,0.39427661895751953
148,TF-ICON,Real-Real,0.35418301820755005,5.471841335296631,0.006144039972181371,0.2654492259025574,0.39427661895751953
149,Photoshop,Real-Real,0.3029857873916626,4.763261318206787,0.0014828110702197479,0.22430634498596191,0.19458726048469543
149,TF-ICON,Real-Real,0.33023011684417725,5.254558563232422,0.008714436539874196,0.21884548664093018,0.19458726048469543
150,Photoshop,Real-Real,0.30494603514671326,4.867565631866455,0.0014984682420269868,0.22916294634342194,0.1905127912759781
150,TF-ICON,Real-Real,0.3024131655693054,5.034961700439453,0.00849688204013383,0.21388711035251617,0.1905127912759781
151,Photoshop,Real-Real,0.25961339473724365,5.007882118225098,0.0018770512885827732,0.27218347787857056,0.42641329765319824
151,TF-ICON,Real-Real,0.30055132508277893,5.754169464111328,0.010297801303293032,0.25619441270828247,0.42641329765319824
152,Photoshop,Real-Real,0.3201831877231598,5.148963451385498,0.0018535974842428932,0.279206782579422,0.24513357877731323
152,TF-ICON,Real-Real,0.36099493503570557,5.6903605461120605,0.014617611653638103,0.2796722948551178,0.24513357877731323
153,Photoshop,Real-Real,0.2968732714653015,5.022258758544922,0.001763368037904658,0.25135666131973267,0.5119190216064453
153,TF-ICON,Real-Real,0.31427884101867676,5.5500874519348145,0.009396162615070059,0.2464590072631836,0.5119190216064453
154,Photoshop,Real-Real,0.24181866645812988,4.817172050476074,0.0014874450644282585,0.20112349092960358,0.27079492807388306
154,TF-ICON,Real-Real,0.26542311906814575,5.0010576248168945,0.009138104067454855,0.19644804298877716,0.27079492807388306
155,Photoshop,Real-Real,0.33405810594558716,5.94925594329834,0.0006878237423678112,0.24898408353328705,0.24180230498313904
155,TF-ICON,Real-Real,0.3321155309677124,6.446526527404785,0.006469746098712541,0.2755945920944214,0.24180230498313904
156,Photoshop,Real-Real,0.24666723608970642,5.411412239074707,0.0007373311499269068,0.18521681427955627,0.6272373199462891
156,TF-ICON,Real-Real,0.3272345960140228,5.656106948852539,0.005792797430109386,0.2915636897087097,0.6272373199462891
158,Photoshop,Real-Real,0.27377235889434814,5.285530090332031,0.0014811206964712468,0.23084309697151184,0.24160172045230865
158,TF-ICON,Real-Real,0.2893933057785034,5.313665866851807,0.014675807661971806,0.2567371726036072,0.24160172045230865
159,Photoshop,Real-Real,0.4254648685455322,5.468204498291016,4.5716658422387074e-05,0.2538638412952423,0.13138076663017273
159,TF-ICON,Real-Real,0.45725253224372864,5.900971412658691,0.03395053989015444,0.3172175884246826,0.13138076663017273
160,Photoshop,Real-Real,0.25009551644325256,4.900589942932129,0.0019372563024427452,0.22573551535606384,0.07677381485700607
160,TF-ICON,Real-Real,0.3181231617927551,5.403017997741699,0.009595511732360494,0.2892940044403076,0.07677381485700607
161,Photoshop,Real-Real,0.2848334312438965,4.966342926025391,0.0014745689132796393,0.2238934189081192,0.14327150583267212
161,TF-ICON,Real-Real,0.33617764711380005,5.292585372924805,0.012536457367243391,0.2523335814476013,0.14327150583267212
162,Photoshop,Real-Real,0.3207310736179352,5.347326755523682,0.0003619225620151849,0.3040333688259125,0.42469483613967896
162,TF-ICON,Real-Real,0.33734893798828125,5.5483551025390625,0.0019182589361098508,0.315369188785553,0.42469483613967896
163,Photoshop,Real-Real,0.34800976514816284,4.53571081161499,0.0006802863402997952,0.2813844084739685,0.7437946200370789
163,TF-ICON,Real-Real,0.37707555294036865,5.513179779052734,0.006367293526573367,0.2807774841785431,0.7437946200370789
164,Photoshop,Real-Real,0.30291855335235596,5.446131706237793,0.000640198602679899,0.27041319012641907,0.5706026554107666
164,TF-ICON,Real-Real,0.3511485755443573,5.663818359375,0.006782897600962601,0.2537626624107361,0.5706026554107666
165,Photoshop,Real-Real,0.3524436354637146,5.035523414611816,0.0003524325530922005,0.3184499740600586,0.5884953737258911
165,TF-ICON,Real-Real,0.404206246137619,5.508761405944824,0.00440167653350866,0.32292744517326355,0.5884953737258911
166,Photoshop,Real-Real,0.32911691069602966,4.830154895782471,0.0015229022786881923,0.24609464406967163,0.27490657567977905
166,TF-ICON,Real-Real,0.3708333671092987,5.108698844909668,0.009556849997448814,0.24192778766155243,0.27490657567977905
168,Photoshop,Real-Real,0.29926592111587524,4.631410121917725,0.001501954151072321,0.2817482054233551,0.22272323071956635
168,TF-ICON,Real-Real,0.3440306484699249,4.800746440887451,0.008939292242070691,0.30287113785743713,0.22272323071956635
169,Photoshop,Real-Real,0.3495153486728668,5.059331893920898,0.0018428014949509952,0.3015022873878479,0.36816906929016113
169,TF-ICON,Real-Real,0.3584750294685364,5.618739128112793,0.010704940067304079,0.2902785539627075,0.36816906929016113
170,Photoshop,Real-Real,0.2785911560058594,5.85367488861084,0.0006427500363285179,0.2154577076435089,0.23142409324645996
170,TF-ICON,Real-Real,0.32225000858306885,6.620205402374268,0.007109863373074814,0.25044065713882446,0.23142409324645996
171,Photoshop,Real-Real,0.31418105959892273,4.929041862487793,0.0018585945789824161,0.27125364542007446,0.020014487206935883
171,TF-ICON,Real-Real,0.36820513010025024,5.782405376434326,0.009954971155371905,0.273004412651062,0.020014487206935883
172,Photoshop,Real-Real,0.29293277859687805,5.765488147735596,0.0006988471699386469,0.18888147175312042,0.16623634099960327
172,TF-ICON,Real-Real,0.3191802501678467,6.410445213317871,0.006303846805597178,0.21587155759334564,0.16623634099960327
173,Photoshop,Real-Real,0.32505083084106445,5.32236385345459,0.0006818888231440697,0.21184861660003662,0.1785198152065277
173,TF-ICON,Real-Real,0.32186785340309143,6.51408052444458,0.00608685116650551,0.237038254737854,0.1785198152065277
175,Photoshop,Real-Real,0.42457765340805054,4.899236679077148,4.147193920378744e-05,0.31129077076911926,0.07814517617225647
175,TF-ICON,Real-Real,0.42295336723327637,5.631622314453125,0.033878470544793364,0.30610185861587524,0.07814517617225647
176,Photoshop,Real-Real,0.3777238130569458,5.027142524719238,0.0008624255342494791,0.2931804060935974,0.4361691474914551
176,TF-ICON,Real-Real,0.37765035033226013,5.683629035949707,0.01724483940245067,0.26704081892967224,0.4361691474914551
177,Photoshop,Real-Real,0.31477707624435425,4.821859359741211,0.0007026790436149306,0.29407617449760437,0.35349881649017334
177,TF-ICON,Real-Real,0.39300310611724854,5.361825942993164,0.013715092069072054,0.2851666212081909,0.35349881649017334
178,Photoshop,Real-Real,0.3345986604690552,5.371642589569092,0.0007060544994325747,0.28241705894470215,0.132938414812088
178,TF-ICON,Real-Real,0.3543878495693207,6.259876728057861,0.005690548973631926,0.3086099922657013,0.132938414812088
179,Photoshop,Real-Real,0.21369963884353638,4.880612850189209,0.001899398108519879,0.24132558703422546,0.05729822441935539
179,TF-ICON,Real-Real,0.27246928215026855,5.416187286376953,0.009007866887493722,0.21067993342876434,0.05729822441935539
180,Photoshop,Real-Real,0.3730383813381195,5.218774795532227,0.0003789371125253676,0.3075449466705322,0.490649551153183
180,TF-ICON,Real-Real,0.40924930572509766,5.673480033874512,0.002810122657955565,0.3333674371242523,0.490649551153183
181,Photoshop,Real-Real,0.37961578369140625,5.477972507476807,0.0006758946941106023,0.27245527505874634,0.1206960678100586
181,TF-ICON,Real-Real,0.36637479066848755,6.12198543548584,0.006045810015348596,0.27764689922332764,0.1206960678100586
182,Photoshop,Real-Real,0.3500359058380127,4.990438938140869,0.0006829679741517769,0.30746492743492126,0.6820303201675415
182,TF-ICON,Real-Real,0.40638428926467896,5.375218868255615,0.008396534416494286,0.32203951478004456,0.6820303201675415
183,Photoshop,Real-Real,0.11257024109363556,4.287644386291504,0.001462329374254129,0.18115410208702087,0.014951316639780998
183,TF-ICON,Real-Real,0.2420264184474945,4.7163872718811035,0.008548184435905947,0.20447389781475067,0.014951316639780998
184,Photoshop,Real-Real,0.33895617723464966,4.571326732635498,0.001530204658364048,0.273972749710083,0.3199451267719269
184,TF-ICON,Real-Real,0.36201462149620056,5.384226322174072,0.009362301955819038,0.26943039894104004,0.3199451267719269
185,Photoshop,Real-Real,0.33765754103660583,5.177720069885254,0.001765531815927248,0.2588627338409424,0.06878139823675156
185,TF-ICON,Real-Real,0.33055976033210754,5.549182891845703,0.01244569313533067,0.2548083961009979,0.06878139823675156
186,Photoshop,Real-Real,0.32249388098716736,5.165641784667969,0.0019502527148808882,0.2495550811290741,0.18557016551494598
186,TF-ICON,Real-Real,0.35535264015197754,5.781553268432617,0.010505101927968255,0.2544747292995453,0.18557016551494598
187,Photoshop,Real-Real,0.2761076092720032,4.8313679695129395,0.001953961823564866,0.23899026215076447,0.3534450829029083
187,TF-ICON,Real-Real,0.3004476726055145,5.358207702636719,0.010748606768682691,0.25125783681869507,0.3534450829029083
188,Photoshop,Real-Real,0.22409042716026306,5.005856513977051,0.000799672643951623,0.1880834549665451,0.34730005264282227
188,TF-ICON,Real-Real,0.2313215434551239,5.148240089416504,0.005661330686853872,0.19259227812290192,0.34730005264282227
189,Photoshop,Real-Real,0.2502831816673279,5.629283905029297,0.0007025966152605274,0.1927715241909027,0.1329791247844696
189,TF-ICON,Real-Real,0.278145968914032,6.423330307006836,0.006351772795411436,0.23851707577705383,0.1329791247844696
190,Photoshop,Real-Real,0.25401389598846436,5.046511173248291,0.0007813179759497638,0.19249430298805237,0.4234713912010193
190,TF-ICON,Real-Real,0.22395403683185577,5.228387832641602,0.006108968892275661,0.20872527360916138,0.4234713912010193
191,Photoshop,Real-Real,0.2797277271747589,5.3023681640625,0.000345874554050822,0.30879026651382446,0.7135220766067505
191,TF-ICON,Real-Real,0.3289168179035187,5.631155490875244,0.009074742790278215,0.29688775539398193,0.7135220766067505
192,Photoshop,Real-Real,0.28513121604919434,5.119763374328613,0.0007980723049767592,0.19350342452526093,0.368675172328949
192,TF-ICON,Real-Real,0.2956355810165405,5.248532295227051,0.005102770907150192,0.21336033940315247,0.368675172328949
193,Photoshop,Real-Real,0.3802701234817505,4.977900981903076,0.0008638543087657306,0.2926889657974243,0.39858168363571167
193,TF-ICON,Real-Real,0.38353267312049866,5.637611389160156,0.008643680418477023,0.2570074200630188,0.39858168363571167
194,Photoshop,Real-Real,0.3381640315055847,5.2431511878967285,0.00037426462114705325,0.3148752450942993,0.46248945593833923
194,TF-ICON,Real-Real,0.38195183873176575,5.470895290374756,0.0020723854176668173,0.32056519389152527,0.46248945593833923
195,Photoshop,Real-Real,0.3071330487728119,4.821194171905518,0.0017969225336982874,0.26251792907714844,0.3494011163711548
195,TF-ICON,Real-Real,0.3156651258468628,5.653384208679199,0.010500786128421917,0.26778581738471985,0.3494011163711548
196,Photoshop,Real-Real,0.33236193656921387,4.857969760894775,0.001517245278424766,0.26654931902885437,0.3282405138015747
196,TF-ICON,Real-Real,0.367844820022583,5.28618049621582,0.01068856976641414,0.2798830568790436,0.3282405138015747
197,Photoshop,Real-Real,0.3430076837539673,5.666077613830566,0.0006722685743566211,0.23877042531967163,0.11390117555856705
197,TF-ICON,Real-Real,0.3574758768081665,6.3757781982421875,0.005950049243892006,0.26643455028533936,0.11390117555856705
198,Photoshop,Real-Real,0.31940245628356934,5.02866268157959,0.0018996308418869187,0.2486235350370407,0.08791467547416687
198,TF-ICON,Real-Real,0.3032028377056122,5.337684154510498,0.008688185679376284,0.24166807532310486,0.08791467547416687
199,Photoshop,Real-Real,0.36037397384643555,4.893517017364502,0.0007067595226892519,0.28504741191864014,0.6808551549911499
199,TF-ICON,Real-Real,0.44560179114341736,5.691026210784912,0.009313952991537032,0.31143680214881897,0.6808551549911499
200,Photoshop,Real-Real,0.3547990620136261,4.624504089355469,0.0015209559718593897,0.26399052143096924,0.49882394075393677
200,TF-ICON,Real-Real,0.36510971188545227,4.836097240447998,0.009049496184887445,0.2610665261745453,0.49882394075393677
201,Photoshop,Real-Real,0.3037824034690857,4.824339866638184,0.0018280820880371097,0.22463390231132507,0.16912971436977386
201,TF-ICON,Real-Real,0.2970331907272339,5.887804985046387,0.011649781250888593,0.24682670831680298,0.16912971436977386
202,Photoshop,Real-Real,0.32026684284210205,4.616866111755371,0.0015373710252369601,0.25876522064208984,0.26797857880592346
202,TF-ICON,Real-Real,0.35340601205825806,4.930001258850098,0.010646969177756425,0.2813636362552643,0.26797857880592346
203,Photoshop,Real-Real,0.3240789771080017,4.37577486038208,0.0015885996550574102,0.2620455026626587,0.5333400964736938
203,TF-ICON,Real-Real,0.3638055920600891,4.739930629730225,0.009877616584512828,0.28415337204933167,0.5333400964736938
204,Photoshop,Real-Real,0.38974693417549133,5.27093505859375,4.4421214657151226e-05,0.30228391289711,0.12397223711013794
204,TF-ICON,Real-Real,0.39238864183425903,6.041250228881836,0.03487485937592903,0.33186474442481995,0.12397223711013794
205,Photoshop,Real-Real,0.25826215744018555,5.269924640655518,0.0018369429444953628,0.22299426794052124,0.22225621342658997
205,TF-ICON,Real-Real,0.2730751037597656,5.6432204246521,0.010001257916188534,0.23145683109760284,0.22225621342658997
206,Photoshop,Real-Real,0.38216114044189453,4.858095645904541,0.00035546703980665536,0.36229783296585083,0.6237802505493164
206,TF-ICON,Real-Real,0.3691960573196411,5.490918159484863,0.0049653019687589985,0.31739771366119385,0.6237802505493164
207,Photoshop,Real-Real,0.28252092003822327,4.475869655609131,0.0015104983043180236,0.22328612208366394,0.1755395531654358
207,TF-ICON,Real-Real,0.3397199511528015,5.451577186584473,0.021856540960788855,0.24493031203746796,0.1755395531654358
208,Photoshop,Real-Real,0.3112419545650482,4.952511787414551,1.8548972786641065e-05,0.27820733189582825,0.10497836768627167
208,TF-ICON,Real-Real,0.3250218629837036,5.848230361938477,0.011595822794428008,0.2965089976787567,0.10497836768627167
209,Photoshop,Real-Real,0.319582998752594,5.185033798217773,0.0007298508908043288,0.2925995886325836,0.6751441955566406
209,TF-ICON,Real-Real,0.38266992568969727,5.3507843017578125,0.005117138250217451,0.31940948963165283,0.6751441955566406
210,Photoshop,Real-Real,0.3309749960899353,4.869273662567139,0.0018990787698874418,0.3265293538570404,0.39274048805236816
210,TF-ICON,Real-Real,0.37413546442985535,5.996146202087402,0.013571432935602385,0.2913554906845093,0.39274048805236816
211,Photoshop,Real-Real,0.2817317843437195,5.416560173034668,0.0006095609199138402,0.2538813650608063,0.5251741409301758
211,TF-ICON,Real-Real,0.43281090259552,5.444130897521973,0.013754246776356255,0.2975996434688568,0.5251741409301758
212,Photoshop,Real-Real,0.1543676257133484,5.027908802032471,0.0006698826732083476,0.19305743277072906,0.27675294876098633
212,TF-ICON,Real-Real,0.23002496361732483,5.985716819763184,0.005475764918824383,0.2037840336561203,0.27675294876098633
213,Photoshop,Real-Real,0.3851318657398224,5.113494873046875,0.0003527932775118404,0.3079891800880432,0.5929341316223145
213,TF-ICON,Real-Real,0.39351126551628113,5.3997650146484375,0.004171597102779304,0.31147369742393494,0.5929341316223145
214,Photoshop,Real-Real,0.3552093207836151,4.35863733291626,0.0006965286206778699,0.26913416385650635,0.6542431712150574
214,TF-ICON,Real-Real,0.3850329518318176,5.337030410766602,0.01014929287212764,0.3352341055870056,0.6542431712150574
215,Photoshop,Real-Real,0.2912956774234772,5.214062690734863,0.0018578735913370769,0.23309756815433502,0.1183498278260231
215,TF-ICON,Real-Real,0.32465142011642456,5.906286716461182,0.009766582257256066,0.24031247198581696,0.1183498278260231
216,Photoshop,Real-Real,0.37450575828552246,5.1917805671691895,0.00037309034550937504,0.382885605096817,0.4234287440776825
216,TF-ICON,Real-Real,0.43970176577568054,6.191972732543945,0.0032742621281889725,0.39259183406829834,0.4234287440776825
217,Photoshop,Real-Real,0.3507959544658661,5.196949481964111,0.0008494272428396816,0.29085057973861694,0.23567655682563782
217,TF-ICON,Real-Real,0.3765380084514618,5.7422308921813965,0.006174643201700272,0.30438560247421265,0.23567655682563782
218,Photoshop,Real-Real,0.41225701570510864,5.389666557312012,4.532977574527522e-05,0.3303307294845581,0.2409539818763733
218,TF-ICON,Real-Real,0.42341485619544983,5.95615291595459,0.03503241836091575,0.3490731120109558,0.2409539818763733
219,Photoshop,Real-Real,0.2918318510055542,4.951395511627197,0.0006885551894994804,0.2525559067726135,0.6498867273330688
219,TF-ICON,Real-Real,0.35761818289756775,5.40751838684082,0.009884069683869354,0.28226226568222046,0.6498867273330688
221,Photoshop,Real-Real,0.10860125720500946,4.836759567260742,0.0007243858211674345,0.19382505118846893,0.5552834272384644
221,TF-ICON,Real-Real,0.18239837884902954,5.320331573486328,0.003860745680772443,0.19389963150024414,0.5552834272384644
222,Photoshop,Real-Real,0.32329699397087097,5.227400779724121,0.0018062533955878716,0.2751257121562958,0.4341678023338318
222,TF-ICON,Real-Real,0.3297339677810669,5.737530708312988,0.010750356189140484,0.2538258135318756,0.4341678023338318
223,Photoshop,Real-Real,0.3041096329689026,4.782525062561035,0.0019423644861366683,0.26361167430877686,0.012843143194913864
223,TF-ICON,Real-Real,0.311832070350647,5.604104042053223,0.012925465763830359,0.22849398851394653,0.012843143194913864
224,Photoshop,Real-Real,0.2405446618795395,5.267780303955078,0.0015172610092873168,0.23567095398902893,0.4908851683139801
224,TF-ICON,Real-Real,0.288815438747406,5.609318733215332,0.009899880663079416,0.23087811470031738,0.4908851683139801
225,Photoshop,Real-Real,0.4321250915527344,4.855556011199951,0.000767253711443993,0.2926099896430969,0.36705708503723145
225,TF-ICON,Real-Real,0.37135711312294006,5.517560958862305,0.0071670093788244625,0.2731527090072632,0.36705708503723145
226,Photoshop,Real-Real,0.3468273878097534,5.474977493286133,0.000679581205442186,0.21949101984500885,0.19184863567352295
226,TF-ICON,Real-Real,0.36246252059936523,6.53806734085083,0.010029751735676645,0.22565674781799316,0.19184863567352295
227,Photoshop,Real-Real,0.2909793555736542,5.077069282531738,0.0006830784554659549,0.2637837827205658,0.2760622501373291
227,TF-ICON,Real-Real,0.3220052123069763,5.899598121643066,0.00621100059777847,0.2685586214065552,0.2760622501373291
228,Photoshop,Real-Real,0.2555268108844757,4.956659317016602,0.0005331245576382399,0.22794030606746674,0.3121960759162903
228,TF-ICON,Real-Real,0.31823068857192993,5.261198043823242,0.005459324638898785,0.2096775323152542,0.3121960759162903
229,Photoshop,Real-Real,0.33963286876678467,4.353761196136475,0.001625807209321545,0.24151360988616943,0.4168339967727661
229,TF-ICON,Real-Real,0.3259521424770355,4.80132532119751,0.01158929744808188,0.22460924088954926,0.4168339967727661
230,Photoshop,Real-Real,0.3218851387500763,4.394937992095947,0.0007226663855537763,0.2453717440366745,0.5665386915206909
230,TF-ICON,Real-Real,0.3565787076950073,5.311938285827637,0.012810450288751161,0.27782201766967773,0.5665386915206909
231,Photoshop,Real-Real,0.33455830812454224,5.14760684967041,0.0003920655303455127,0.29352131485939026,0.5850429534912109
231,TF-ICON,Real-Real,0.3640901446342468,5.403945446014404,0.0030956226366983365,0.29306724667549133,0.5850429534912109
232,Photoshop,Real-Real,0.24875351786613464,4.602024555206299,0.001476828871573131,0.2347330003976822,0.02169613167643547
232,TF-ICON,Real-Real,0.29906147718429565,4.851770401000977,0.008895340254894114,0.23139439523220062,0.02169613167643547
233,Photoshop,Real-Real,0.4190434217453003,5.578630447387695,4.6894124196646364e-05,0.31855508685112,0.27086764574050903
233,TF-ICON,Real-Real,0.42145514488220215,6.0394511222839355,0.03467214103168379,0.32510340213775635,0.27086764574050903
234,Photoshop,Real-Real,0.3037872612476349,5.157447338104248,0.0018537938377330612,0.28843215107917786,0.30934032797813416
234,TF-ICON,Real-Real,0.37433668971061707,5.780702590942383,0.011460934862371349,0.2897733151912689,0.30934032797813416
235,Photoshop,Real-Real,0.28041157126426697,5.055469512939453,0.0015017301167575916,0.23640327155590057,0.23720167577266693
235,TF-ICON,Real-Real,0.2807903289794922,5.25803279876709,0.008249876188942146,0.2254982441663742,0.23720167577266693
236,Photoshop,Real-Real,0.34487104415893555,5.326140403747559,0.0006481887231638255,0.23219916224479675,0.1750202178955078
236,TF-ICON,Real-Real,0.35618990659713745,6.061562538146973,0.012969922209700148,0.25639036297798157,0.1750202178955078
